_id,urls,job_name,company_name,address,salary,end_date,job_description,job_requirements,application_method,job_level,experience,number_of_recruitment,work_form,gender,working_time
6622067fe117e115c8cd135e,https://www.topcv.vn/viec-lam/software-developer-ky-su-phan-mem-luong-tu-2000usd/1300002.html?ta_source=ITJobs_LinkDetail,Software Developer,LOADING SYSTEMS APAC COMPANY LIMITED,"Lô CN1, KCN Yên Mỹ, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên, Việt Nam",Mức lương,12/05/2024,"Design and develop solutions that add new functionality to our applications;, Design and develop integrations between standard systems;, Solving problems and implementing changes within the applications (2nd and 3rd line support);, Ensuring optimal performance of the applications and databases;, Maintenance of the database environment (MS SQL server);, Supporting 1st line in solving incidents and problems within the applications;","You have a completed HBO education in the field of ICT (preferably application development);, You have experience with various programming languages, e.g. Javascript, Java, Python or C#;, You have experience with MS SQL server, maintenance plans and writing SQL queries;, You have experience with web development (html, css, etc.);, You are able to work both in a team and independently, organise your work efficiently and, where possible, identify improvements;, You have a very good command of the English language;, You have good analytical skills and experience with problem analysis and problem solving;, You have knowledge of Atlassian tooling (Jira, Bitbucket and Confluence);, You are open to new working methods such as SCRUM, DevOps, etc;, You are energised by customer or user support;, Knowledge and experience with ERP systems is a plus.Benefit: Social insurance: Company pay 21.5% and Employee pay 10.5%, Holiday (4 days): April 30th - May 1st, September 2nd and New Year., Annual leave: 12 days, Company travel: visit the Netherlands twice a year for meeting the colleagues with a special event., Laptop and personal phone","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,1 năm,1 người,Toàn thời gian,Không yêu cầu,nan
6622067fe117e115c8cd135f,https://www.topcv.vn/viec-lam/ky-su-an-toan-thong-tin-cyber-security-engineer/1304818.html?ta_source=ITJobs_LinkDetail,Kỹ Sư An Toàn Thông Tin (Cyber Security Engineer),CÔNG TY TNHH NETMARKS VIỆT NAM,"Phòng 301, Tầng trung tâm công nghệ, Khu Công nghiệp Thăng Long, Xã Kim Chung, Huyện Đông Anh, Thành phố Hà Nội, Việt Nam",Thoả thuận,16/05/2024,"- Thực hiện triển khai, vận hành các giải pháp an ninh bảo mật như: SIEM, Antivirus, EDR/XDR, IPS/IDS, Vulnerability assessment, PIM/PAM, WAF, DDOS,..., - Giám sát và xử lý sự cố an ninh mạng, - Thu thập, nghiên cứu các hình thức, phương pháp tấn công, phân tích mã độc, - Làm việc từ thứ Hai - thứ Sáu (ngày nghỉ thứ Bảy và Chủ Nhật), - Thời gian làm việc: 8:30 - 17:30","- Học vấn: Tốt nghiệp các trường: Đại Học chuyên ngành CNTT, an toàn thông tin, khoa học máy tính, - Kinh nghiệm: Đã ít nhất 01 năm kinh nghiệm về các giải pháp an ninh bảo mật như: ELK, WAZUH, Graylog, IPS/IDS, AV, EDR, Firewall,..., - Có kinh nghiệm vận hành hoặc triển khai các công cụ giám sát Prometheus, Grafana, Zabbix..v.v là lợi thế., - Có kiến thức nền tảng về Network, Linux, - Khả năng làm việc nhóm, tương tác tốt, - Ngoại ngữ: Khả năng đọc hiểu tiếng Anh thành thạo;, - Chứng chỉ: Ưu tiên các ứng viên có chứng chỉ LPIC-1, CCNA, Comptia Security+ hoặc tương đương;, - Có khả năng lập trình với các ngôn như Python, Bash Shell, Power Shell là lợi thế, - Đam mê tìm hiểu công nghệ.Benefit: - Chế độ đãi ngộ:, + Tiền thưởng vào các ngày lễ và năm mới., + Thưởng lương tháng 13., + Xem xét mức lương định kỳ hàng năm., + Khen thưởng năng lực và chuyên môn (Giải quyết vấn đề nhanh chóng tại khách hàng, có ý tưởng sáng tạo ...), + Phần thưởng theo thâm niên làm việc., - Tham gia đóng bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp theo quy định, khám sức khỏe định kỳ., - Có 12 ngày nghỉ / 1 năm. Làm việc liên tục trong 3 năm sẽ có thêm 1 ngày nghỉ., - Có xe buýt đón nhân viên từ Hà Nội về Công ty., - Có du lịch hè, tiệc tất niên, các hoạt động thể thao khác của công ty: Bóng đá, nghệ thuật..., - Làm việc trong môi trường trẻ trung, năng động, chuyên nghiệp, có cơ hội thăng tiến.","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,1 năm,2 người,Toàn thời gian,Không yêu cầu,nan
6622067fe117e115c8cd1360,https://www.topcv.vn/viec-lam/nhan-vien-phat-trien-thi-truong/1297498.html?ta_source=ITJobs_LinkDetail,Nhân Viên Phát Triển Thị Trường,Công ty TNHH Faboshop,"Upgen Bách Khoa - 268 Lý Thường Kiệt, phường 14, quận 10, Tp.HCM",Tới 17 triệu,10/05/2024,"- Duy trì những quan hệ kinh doanh hiện có, nhận lịch triển khai Demo sản phẩm ; thiết lập những những mối quan hệ kinh doanh mới (bằng việc lập kế hoạch và tổ chức lịch công tác hàng ngày), - Lập kế hoạch bán hàng tuần, tháng . Thực hiện theo kế hoạch được duyệt., - Hiểu rõ và thuộc tính năng của phần mềm. Ưu nhược điểm của sản phẩm, sản phẩm tương tự, sản phẩm của đối thủ cạnh tranh., - Tiếp xúc khách hàng và ghi nhận toàn bộ các thông tin của khách hàng báo cáo cho Trưởng nhóm kinh doanh., - Nhận và xử lý các khiếu nại của khách hàng về chất lượng sản phẩm, - Phát triển việc kinh doanh ở địa bàn được giao phó, - Làm việc với đội ngũ phát triển sản phẩm để xây dựng các sản phẩm/dịch vụ đáp ứng tốt nhất nhu cầu của khách hàng, - Thuyết phục khách hàng sử dụng sản phẩm/dịch vụ, tạo dựng lòng tin của khách hàng với doanh nghiệp, - Chủ động tìm kiếm các cơ hội kinh doanh mới trên thị trường, - Phối hợp và hỗ trợ cùng với đối tác nhà vận chuyển để cung cấp dịch vụ sản phẩm đến khách hàng","- Hiểu biết về ứng dụng công nghệ, - Có kiến thức về thị trường giao nhận, vận tải, kho bãi, bán lẻ, thương mại điện tử, - Tinh thần trách nhiệm cao, - Chủ động, có tinh thần cầu tiến và học hỏi, - Giải quyết vấn đề, - Giao tiếp tốt, - Có Laptop, phương tiện di chuyển, - TƯ VẤN GIỚI THIỆU DỊCH VỤBenefit: 12 ngày phép/năm, Thưởng tháng 13, Company trip / Teambuilding, Review lương trong khoảng từ 6 tháng đến 1 năm dựa vào kết quả làm việc, Môi trường trẻ trung, năng động, hòa đồng","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,1 năm,5 người,Toàn thời gian,Nam,Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
6622067fe117e115c8cd1361,https://www.topcv.vn/viec-lam/nhan-vien-digital-marketing/1290091.html?ta_source=ITJobs_LinkDetail,Nhân Viên,Công ty Cổ phần Công nghệ eUp,"Tòa nhà Toyota Thanh Xuân, 315 Trường Chinh, Thanh Xuân, Hà Nội",Mức lương,04/05/2024,"1. NGHIÊN CỨU VÀ TRIỂN KHAI KẾ HOẠCH PHÁT TRIỂN THỊ TRƯỜNG, - Xây dựng và đề xuất kế hoạch triển khai thị trường mới (Dự kiến thị trường Nga)., - Phối hợp với nhân sự bản địa trong việc nghiên cứu người dùng, thị trường, đối thủ cạnh tranh..., - Trực tiếp triển khai Kế hoạch Phát triển thị trường và Thực hiện các phương án tối ưu hiệu suất cửa hàng ứng dụng (ASO)., - Thực hiện phân tích các chỉ số Digital Marketing và đề xuất giải pháp tối ưu Chi phí Marketing., - Quản lý ngân sách chạy quảng cáo., 2. CÁC ĐẦU VIỆC KHÁC, - Hỗ trợ Trưởng dự án trong việc giám sát và triển khai hoạt động Marketing., - Làm việc chặt chẽ với các bộ phận R&D, Product để đưa ra các đề xuất tối ưu sản phẩm/content, - Phối hợp với các bộ phận liên quan nhằm tiến hành xúc tiến sản phẩm theo kế hoạch đã được phê duyệt.","Tốt nghiệp Đại học, CĐ các chuyên ngành liên quan đến Marketing, truyền thông, thương mại, kinh doanh..., Có kinh nghiệm tối thiểu 1 năm làm Marketing, mạnh về Digital., Có hiểu biết về SEO/ Digital Marketing/Marketing..., Kiên trì, nhiệt huyết và có trách nhiệm cao trong công việc., Ham học hỏi, chủ động, sáng tạo, dám nghĩ dám làm., Tiếng Anh giao tiếp thành thạo., Tư duy, sáng tạo, thường xuyên nắm bắt xu hướng xã hội, tâm lý khách hàng.Benefit: Thu nhập: 12-15 triệu/tháng + thưởng, Tham gia vào môi trường giáo dục trực tuyến với những ứng dụng hỗ trợ học tập hàng đầu Việt Nam., Cơ hội được đào tạo, huấn luyện trở thành leader cho các dự án., Được đề xuất và cấp budget thử nghiệm inventory, format quảng cáo, công nghệ quảng cáo mới (native ads, programatic ads, AI, automation...), Đầy đủ các quyền lợi khác theo đúng luật lao động., Mọi thắc mắc thêm về công việc bạn có thể liên hệ trực tiếp thông qua sdt/zalo: Ms Ngân 0948.498.792","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
6622067fe117e115c8cd1362,https://www.topcv.vn/viec-lam/van-hanh-ky-thuat-livestream-luong-8-12-trieu-phu-nhuan-hcm/1142553.html?ta_source=ITJobs_LinkDetail,Vận Hành Kỹ Thuật Livestream Lương 8 -12 Triệu ( Phú Nhuận - HCM),CÔNG TY CỔ PHẦN BAN MEDIA,"Tầng 6, Tòa nhà Galleria, 258 Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",8 - 12 triệu,11/05/2024,"- Chịu trách nhiệm Xử lý lỗi phát sinh của idol về các thiết bị phần mềm live, - Xử lý những lỗi phát sinh, - Thu thập báo cáo lại những lỗi không xử lý được, - Cảnh báo tới người phụ trách khi có lỗi nghiêm trọng, - Hỗ trợ IDOL nếu có sự cố phát sinh về thiết bị khi live tại nhà","- Ưu tiên tốt nghiệp từ Trung cấp trở lên chuyên ngành CNTT, - Có kỹ năng máy tính cơ bản, sử dụng phần mêm Office, mạng xã hội, - Ưu tiên biết về các kỹ thuật livestrea, phần mềm hiệu ứng âm thanh, - Có khả năng làm việc độc lập hoặc làm việc nhóm, - Cẩn thận, kỹ lưỡng, ngăn nắp khi báo cáo công việc.Benefit: - Làm việc đêm, xoay ca mỗi tuần, - Thời gian linh hoạt, - 2 người/ ca trực, - Thử việc 2 tháng, - Được đào tạo bài bản về kỹ năng, quy trình hệ thống., - Môi trường làm việc thoải mái.","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,Không yêu cầu kinh nghiệm,3 người,Toàn thời gian,Nam,nan
6622067fe117e115c8cd1363,https://www.topcv.vn/viec-lam/b2b-marketer/1306584.html?ta_source=ITJobs_LinkDetail,B2B Marketer,CÔNG TY TNHH ISB VIỆT NAM,"Tòa nhà Etown 2, số 364 Cộng Hòa, Phường 13, Quận Tân Bình, TP.HCM",20 - 35 triệu,17/05/2024,"Design content marketing strategies and set short-term goals., Online and offline marketing: hands-on experience with digital media, including SEM, display, social, email, and affiliate channels., Experience working with a sales team in both Sales Enablement and Account-Based Approach., Knowledge of Demand Generation tactics and Lead Conversion principles., Understanding of A/B and multivariate testing, user segmentation, and reporting processes., Ability to create value propositions that communicate clearly to targeted audiences., Extensive experience creating audience segments and developing marketing campaigns that deliver a targeted message and create affinity with brands., Accomplished at leveraging full value from marketing automation processes and tools.","4+ years of hands-on marketing experience in a B2B role., Excellent understanding of B2B marketing., At least 1 years experience in IT industry ( Outsource / Software Development ), Demonstrated ability to manage the budgeting process and use of analytical skills., Demonstrable experience leading and managing SEO/SEM, marketing database, email, social media and/or display advertising campaigns, Proven track record in delivering marketing campaigns that drive sales growth., Experience in optimizing landing pages and user funnels, Experience with A/B and multivariate experiments, Solid knowledge of website and marketing analytics tools, Working knowledge of ad serving tools, Strong communication and interpersonal skills;, Proficient in using CRM software and other sales automation tools., Ability to work independently., Proactive and results-driven mindset., Aptitude in delivering attractive presentations., Good in English, both written and verbal.Benefit: Competitive salary and benefits including Premium Healthcare package insurance, 13th month salary, Performance bonus, 16 days annual leave, Comprehensive Training Courses (Languages, Technical and Soft-skill), Language Certificate allowance (Japanese/ English), Lunch and bus/ parking allowance, Fun team activities and outings, Sponsored happy hour and sport clubs, Comfortable work space and friendly colleagues","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,4 năm,1 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
6622067fe117e115c8cd1364,https://www.topcv.vn/viec-lam/front-end-developers-thu-nhap-upto-2-600usd-hoac-thoa-thuan/1197636.html?ta_source=ITJobs_LinkDetail,"Front-End Developers Thu Nhập Upto 2,600USD Hoặc Thoả Thuận",GEM MULTIMEDIA SDN. BHD,"Northpoint, Mid Valley City, No. 1, Medan Syed Putra Utara, 59200 Kuala Lumpur","2,200 - 2,600 USD",17/05/2024,"- Thiết kế, phát triển và bảo trì giao diện người dùng (UI) và trải nghiệm người dùng (UX) cho các ứng dụng web và di động., - Hợp tác chặt chẽ với nhóm sản phẩm và thiết kế để hiểu rõ yêu cầu và chuyển đổi chúng thành các giải pháp front-end hiệu quả., - Viết mã HTML, CSS và JavaScript chất lượng cao, tuân thủ các nguyên tắc và đạt hiệu quả tốt nhất., - Tích hợp các frameworks và công cụ front-end hiện đại để nâng cao hiệu quả và hiệu suất của ứng dụng., - Thực hiện các bài kiểm tra và tích hợp để đảm bảo chất lượng và tính ổn định của mã code., - Theo dõi và cập nhật các xu hướng và công nghệ front-end mới nhất., - Phối hợp các thành viên trong nhóm hoàn thành công việc.","- Tối thiểu 5 năm kinh nghiệm thực tế trong lĩnh vực phát triển Front-end., - Có kiến thức chuyên môn sâu rộng về HTML, CSS và JavaScript., - Kinh nghiệm làm việc với các frameworks front-end phổ biến như React, Angular hoặc Vue.js là một lợi thế., - Có khả năng viết mã chất lượng cao, dễ hiểu và dễ bảo trì., - Hiểu biết về các nguyên tắc thiết kế UI/UX và có khả năng áp dụng chúng vào thực tế., - Có kỹ năng giải quyết vấn đề và tư duy logic tốt., - Kỹ năng giao tiếp và làm việc nhóm hiệu quả., - Có tinh thần ham học hỏi và luôn cập nhật các xu hướng công nghệ mới nhất.Benefit: - Công ty hỗ trợ chi phí làm Visa., - Làm việc trong môi trường quốc tế, năng động, chuyên nghiệp, có nhiều cơ hội để phát triển nghề nghiệp., - Các khóa đào tạo nội bộ về Kỹ thuật & Kỹ năng mềm, - Nhiều hoạt động của công ty (Đại hội thể thao và âm nhạc, giải TMA Futsal...) được tổ chức hàng năm., - Mức lương và thưởng cạnh tranh., - Tài trợ chi phí ăn uống và nhà cửa., - Lương 2,600$ hoặc thỏa thuận., ĐỊA ĐIỂM LÀM VIỆC, Kuala lumpur, Malaysia.","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Trưởng nhóm,3 năm,20 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 7 (từ 08:00 đến 17:00)
6622067fe117e115c8cd1365,https://www.topcv.vn/viec-lam/chuyen-vien-digital-marketing-us-eu-biet-tieng-anh-thu-nhap-upto-25-trieu/1293231.html?ta_source=ITJobs_LinkDetail,Chuyên Viên,CÔNG TY CP PHẦN MỀM ZOTABOX,"300 Đê La Thành, Thổ Quan, Đống Đa, Hà Nội",(US/EU) Biết Tiếng Anh - Thu Nhập Upto 25 Triệu,23/04/2024,"Chiến Lược Digital Marketing:, Xây dựng và thực hiện các chiến lược marketing trực tuyến toàn diện, bao gồm SEO, SEM, marketing nội dung, và chiến dịch trên mạng xã hội để tăng cường lưu lượng truy cập và tương tác trên trang web., Quản Lý Nội Dung:, Phát triển nội dung đa dạng, từ bài viết blog, bài nghiên cứu, đến các bài đăng trên mạng xã hội, nhằm thu hút và giữ chân người dùng., SEO và Tối Ưu Hóa Website:, Áp dụng các kỹ thuật SEO tiên tiến để cải thiện thứ hạng tìm kiếm và khả năng hiển thị trực tuyến của trang web., Chiến Dịch Email Marketing:, Thiết kế và triển khai các chiến dịch email để cải thiện mối quan hệ với khách hàng hiện tại và tiếp cận khách hàng tiềm năng., Phát Triển Đối Tác:, Xây dựng và duy trì mối quan hệ với các nhà phát triển ứng dụng để thúc đẩy hợp tác marketing và các cơ hội quảng cáo trên nền tảng., Phân Tích và Báo Cáo:, Theo dõi và phân tích hiệu quả các chiến dịch marketing, báo cáo kết quả và đề xuất các chiến lược cải tiến dựa trên dữ liệu thu thập được.","Tốt nghiệp Đại học chuyên ngành Marketing, Truyền thông, hoặc lĩnh vực liên quan., Ít nhất 2 năm kinh nghiệm trong lĩnh vực digital marketing., Ưu tiên ứng viên có kinh nghiệm mảng dịch vụ phần mềm cho thị trường nước ngoài (US/EU)., Thành thạo tiếng Anh trong giao tiếp và viết lách., Kinh nghiệm sâu rộng về SEO, SEM, marketing nội dung và mạng xã hội., Kỹ năng giao tiếp và đàm phán tốt, có khả năng xây dựng và duy trì mối quan hệ đối tác., Khả năng phân tích và giải quyết vấn đề dựa trên dữ liệu., Sáng tạo, chủ động trong công việc và có khả năng làm việc độc lập cũng như trong môi trường nhóm.Benefit: Lương khởi điểm: 12 - 18 Triệu (thỏa thuận theo trách nhiệm công việc), Phụ cấp: ăn trưa, Thưởng KPIs: theo hiệu quả công việc. Tổng thu nhập Upto 25 triệu, Đánh giá tăng lương 06 tháng / lần, Quyền mua cổ phần ưu đãi, thưởng lễ tết, Làm việc 5 ngày / tuần, offline kết hợp remote linh hoạt, Du lịch hàng năm, chế độ nghỉ phép, lễ tết theo đúng quy định hiện hành","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
6622067fe117e115c8cd1366,https://www.topcv.vn/viec-lam/data-analyst-du-an-banking-tai-ha-noi-thu-nhap-15-30-trieu/1274555.html?ta_source=ITJobs_LinkDetail,Data Analyst,Công Ty Cổ Phần GoGroup,"Số 385 Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, TP Hà Nội",Mức lương,12/05/2024,"Tiếp nhận và trao đổi với đầu mối nghiệp vụ để hiểu rõ về yêu cầu., Tìm hiểu về nguồn dữ liệu hiện tại, thông qua Script SQL hoặc Package của báo cáo tương ứng, Phân tích và đánh giá về nguồn dữ liệu trên hệ thống T24, Chỉnh sửa hoặc viêt mới Script SQL, Package để lấy dữ liệu cho báo cáo tương ứng với hệ thống T24","Kinh nghiệm > 2 năm, Tốt nghiệp các chuyên ngành như: Công nghệ thông tin, Toán tin, Công nghệ phần mềm, Hệ thống thông tin, Có kiến thức và kinh nghiệm về DB Oracle, Thành thạo ngôn ngữ SQL, PL/SQL, Hiểu biết hoặc triển khai dự án liên quan hệ thống Core T24 là một lợi thế, Có ít nhất 01 năm kinh nghiệm viết SQL, PL/SQL trên nền tảng DB Oracle, Kỹ năng thu thập, phân tích thông tin, dữ liệu., Kỹ năng sử dụng các phần mềm hỗ trợ: Microsoft Excel, PLSQL Developer / Toad / SQL NavigatorBenefit: 1. Cơ hội phát triển bản thân, Làm việc với đội ngũ kỹ sư, nhân viên năng động, giàu nhiệt huyết, đam mê, lý tưởng lớn, Được lắng nghe, tôn trọng ý kiến, quan điểm cá nhân để trao đổi thẳng thắn, chia sẻ cùng phát triển., Được lãnh đạo giàu kinh nghiệm đào tạo, định hướng con đường nghề nghiệp rõ ràng., Được cử tham gia các khóa đào tạo mới, đào tạo nâng cao phù hợp với năng lực và nguyện vọng., Được ghi nhận những đóng góp, nỗ lực kịp thời, chính xác., 2. Chế độ đãi ngộ, Phụ cấp tăng ca, thưởng dự án, thưởng vượt chỉ tiêu, thưởng tháng lương thứ 13,..., Được công ty thực hiện đầy đủ nghĩa vụ về bảo hiểm theo luật lao động, Định kỳ xét review lương 1 lần/năm hoặc đột xuất theo đánh giá., Được hỗ trợ các thiết bị, công cụ cần thiết cho thực hiện công việc., Trợ cấp chứng chỉ liên quan đến vị trí công việc, 3. Đời sống tinh thần phong phú, Môi trường làm việc chuyên nghiệp, thân thiện, cởi mở. Các thành viên trong công ty gần gũi, gắn bó, quan tâm, giúp đỡ nhau cùng phát triển., Được tham gia các hoạt động teambuilding hàng quý, du lịch hàng năm., Công ty luôn động viên và tạo điều kiện tốt nhất cho toàn thể nhân viên., Công ty tổ chức các buổi sinh nhật cho nhân viên hàng tháng, tổ chức thưởng và kỉ niệm những ngày lễ tết trong năm., Hoạt động văn hóa thể thao đa dạng: câu lạc bộ bóng đá, gym, bơi lội, ...","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
6622067fe117e115c8cd1367,https://www.topcv.vn/viec-lam/senior-data-analyst/1307377.html?ta_source=ITJobs_LinkDetail,Senior,Công ty cổ phần Hai Bốn Bảy,"1000+ nhân viênĐịa điểm:Lầu 8, Tòa Nhà Samco Building, Số 326 Võ Văn Kiệt, Phường Cô Giang, Quận 1, TP. Hồ Chí Minh",Mức lương,19/05/2024,"- Làm việc trực tiếp với Giám đốc điều hành để kiến trúc và xây dựng Financial và Operating, Dashboard từ nhiều nguồn dữ liệu khác nhau trong công ty., - Làm việc với các bên liên quan trong toàn tổ chức để lập danh mục và thu thập dữ liệu cũng, như xác định các cơ hội tận dụng dữ liệu của công ty để thúc đẩy các giải pháp kinh doanh., - Khai thác và phân tích dữ liệu từ cơ sở dữ liệu của công ty để thúc đẩy tối ưu hóa và cải tiến, việc phát triển sản phẩm, kỹ thuật tiếp thị và chiến lược kinh doanh., - Phát triển các quy trình và công cụ để giám sát và phân tích hiệu suất phân tích dữ liệu cũng, như độ chính xác của dữ liệu.Tham gia nghiên cứu, tư vấn và đề xuất áp dụng công nghệ mới, nâng cao chất lượng, tối ưu nguồn lực phát triển, - Phối hợp đánh giá hệ thống định kỳ để đưa ra các đề xuất cải tiến sản phẩm., - Tham gia phân tích nghiệp vụ và triển khai các giải pháp liên quan tới các hệ thống quản trị, tài chính.","- Trình độ học vấn : Tốt nghiệp đại học hệ chính quy, chuyên ngành CNTT, ToánTin, Thống kê., - Giới tính : Không yêu cầu., - Độ tuổi tuyển dụng : 30 – 40, - Tính cách : Kỷ luật, chủ động, tự giác, chịu được áp lực công việc., - Kinh nghiệm làm việc :, + Từ 2 đến 5 năm kinh nghiệm ở vị trí phân tích dữ liệu., + Có kinh nghiệm làm việc với cơ sở dữ liệu quan hệ và tệp dữ liệu lớn, hoặc lĩnh vực chuyển phát nhanh, vận tải là một, lợi thế., + Sử dụng các công cụ phân tích và mô phỏng dữ liệu dữ liệu Excel, SQL, Power BI, Python., - Kỹ năng :, + Thành thạo tiếng anh (giao tiếp, hiểu tài liệu Tiếng Anh)., + Có khả năng viết tài liệu, giao tiếp tốt, trình bày vấn đề tốt.Benefit: - Mức lương: Thỏa thuận, - Được hưởng chế độ: Thưởng lễ, tết, lương tháng 13; quà sinh nhật; thăm hỏi ốm đau; du, lịch hàng năm; nghỉ lễ, tết, nghỉ hàng năm và các quyền lợi khác theo quy định của nội quy, lao động và pháp luật có liên quan., - Được làm việc trong một công ty chuyên nghiệp, đội ngũ nhân viên trẻ, năng động và thân, thiện, có cơ hội thăng tiến.","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Trưởng nhóm,3 năm,1 người,Toàn thời gian,Không yêu cầu,"Thứ 2 - Thứ 6 (từ 08:00 đến 17:00), Thứ 7 (từ 08:00 đến 12:00)"
6622067fe117e115c8cd1368,https://www.topcv.vn/viec-lam/data-analyst/1307805.html?ta_source=ITJobs_LinkDetail,Data Analyst,CÔNG TY CỔ PHẦN GIÁO DỤC MCLASS VIỆT NAM,"Số 9 Ngõ 80 Phố Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",15 - 20 triệu,19/05/2024,"- Xây dựng quy trình làm việc và quản trị dữ liệu, - Đề xuất phương án Marketing và kinh doanh dựa trên dữ liệu đã phân tích, - Thiết kế và duy trì hệ thống báo cáo của Công ty, - Tham gia phát triển và triển khai các ứng dụng, các tính năng công nghệ trong việc quản trị vận hành công việc, - Thực hiện các công việc khác theo sự phân công của quản lí","- Có kinh nghiệm từ 1 năm đến 3 năm. Tốt nghiệp các ngành về Kinh tế, Tài chính, Ngân hàng, Kinh tế, Quản lí thông tin, Thống kê,..., - Yêu cầu giới tính Nam, - Có kinh nghiệm về SQL và các công cụ về DataVizualization như Power BI và/ hoặc Google Stuido., - Có kiến thức về các mô hình thống kê là một lợi thế, - Có hiểu biết về tài chính và quản lí dòng tiền, - Nắm vững về kiến thức chuyên môn, có kỹ năng phân tích dữ liệu., - Có tính kiên trì và tỉ mĩ , ham học hỏi trong công việcBenefit: - Lương cứng 12-15.000.000 đồng+ thưởng. Thu nhập lên đến 20tr, - Lộ trình phát triển và thăng tiến rõ ràng, - Được tạo điều kiện phát triển các kỹ năng dựa theo mong muốn cá nhân, - Cơ hội tiếp xúc với môi trường công nghệ châu Á, công ty nước ngoài, - Môi trường làm việc minh bạch: văn hoá chia sẻ thông tin và giải quyết vấn đề, nhân viên có thể chia sẻ thoải mái các bức xúc với cấp trên mà không sợ bị đánh giá., - Cơ hội học tập và nâng cao kỹ năng và chuyên môn của nhiều mảng của khối business, marketing như digital ads, social content v.v.., - Được cung cấp máy tính và các thiết bị làm việc có liên quan, - Thưởng theo quy định và kế hoạch kinh doanh công ty, - Hưởng đầy đủ các chế độ phúc lợi như tham gia đầy đủ BHXH, ting ting sinh nhật, lễ tết...","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,1 năm,2 người,Toàn thời gian,Nam,nan
